node_id,q,s_p,s_t,s_s
2145,1e-06,0.0,0.0,0.0
2146,1e-06,0.0,0.0,0.0
2147,1e-06,0.0,0.0,0.0
2148,1e-06,0.0,0.0,0.0
2149,1e-06,0.0,0.0,0.0
2150,1e-06,0.0,0.0,0.0
2151,1e-06,0.0,0.0,0.0
2152,1e-06,0.0,0.0,0.0
2153,1e-06,0.0,0.0,0.0
2154,1e-06,0.0,0.0,0.0
2155,1e-06,0.0,0.0,0.0
2156,1e-06,0.0,0.0,0.0
2157,1e-06,0.0,0.0,0.0
2158,1e-06,0.0,0.0,0.0
2159,1e-06,0.0,0.0,0.0
2160,1e-06,0.0,0.0,0.0
2161,1e-06,0.0,0.0,0.0
2162,1e-06,0.0,0.0,0.0
2163,1e-06,0.0,0.0,0.0
2164,1e-06,0.0,0.0,0.0
2165,1e-06,0.0,0.0,0.0
2166,1e-06,0.0,0.0,0.0
2167,1e-06,0.0,0.0,0.0
2168,1e-06,0.0,0.0,0.0
2169,1e-06,0.0,0.0,0.0
2170,1e-06,0.0,0.0,0.0
2171,1e-06,0.0,0.0,0.0
2172,1e-06,0.0,0.0,0.0
2173,1e-06,0.0,0.0,0.0
2174,1e-06,0.0,0.0,0.0
2175,1e-06,0.0,0.0,0.0
2176,1e-06,0.0,0.0,0.0
2177,1e-06,0.0,0.0,0.0
2178,1e-06,0.0,0.0,0.0
2179,1e-06,0.0,0.0,0.0
2180,1e-06,0.0,0.0,0.0
2181,1e-06,0.0,0.0,0.0
2182,1e-06,0.0,0.0,0.0
2183,1e-06,0.0,0.0,0.0
2184,1e-06,0.0,0.0,0.0
2185,1e-06,0.0,0.0,0.0
2186,1e-06,0.0,0.0,0.0
2187,1e-06,0.0,0.0,0.0
2188,1e-06,0.0,0.0,0.0
2189,1e-06,0.0,0.0,0.0
2190,1e-06,0.0,0.0,0.0
2191,1e-06,0.0,0.0,0.0
2192,1e-06,0.0,0.0,0.0
2193,1e-06,0.0,0.0,0.0
2194,1e-06,0.0,0.0,0.0
2195,1e-06,0.0,0.0,0.0
2196,1e-06,0.0,0.0,0.0
2197,1e-06,0.0,0.0,0.0
2198,1e-06,0.0,0.0,0.0
2199,1e-06,0.0,0.0,0.0
2200,1e-06,0.0,0.0,0.0
2201,1e-06,0.0,0.0,0.0
2202,1e-06,0.0,0.0,0.0
2203,1e-06,0.0,0.0,0.0
2204,1e-06,0.0,0.0,0.0
2205,1e-06,0.0,0.0,0.0
2206,1e-06,0.0,0.0,0.0
2207,1e-06,0.0,0.0,0.0
2208,1e-06,0.0,0.0,0.0
2209,1e-06,0.0,0.0,0.0
2210,1e-06,0.0,0.0,0.0
2211,1e-06,0.0,0.0,0.0
2212,1e-06,0.0,0.0,0.0
2213,1e-06,0.0,0.0,0.0
2214,1e-06,0.0,0.0,0.0
2215,1e-06,0.0,0.0,0.0
2216,1e-06,0.0,0.0,0.0
2217,1e-06,0.0,0.0,0.0
2218,1e-06,0.0,0.0,0.0
2219,1e-06,0.0,0.0,0.0
2220,1e-06,0.0,0.0,0.0
2221,1e-06,0.0,0.0,0.0
2222,1e-06,0.0,0.0,0.0
2223,1e-06,0.0,0.0,0.0
2224,1e-06,0.0,0.0,0.0
2225,1e-06,0.0,0.0,0.0
2226,1e-06,0.0,0.0,0.0
2227,1e-06,0.0,0.0,0.0
2228,1e-06,0.0,0.0,0.0
2229,1e-06,0.0,0.0,0.0
2230,1e-06,0.0,0.0,0.0
2231,1e-06,0.0,0.0,0.0
2232,1e-06,0.0,0.0,0.0
2233,1e-06,0.0,0.0,0.0
2234,1e-06,0.0,0.0,0.0
2235,1e-06,0.0,0.0,0.0
2236,1e-06,0.0,0.0,0.0
2237,1e-06,0.0,0.0,0.0
2238,1e-06,0.0,0.0,0.0
2239,1e-06,0.0,0.0,0.0
2240,1e-06,0.0,0.0,0.0
2241,1e-06,0.0,0.0,0.0
2242,1e-06,0.0,0.0,0.0
2243,1e-06,0.0,0.0,0.0
2244,1e-06,0.0,0.0,0.0
2245,1e-06,0.0,0.0,0.0
2246,1e-06,0.0,0.0,0.0
2247,1e-06,0.0,0.0,0.0
2248,1e-06,0.0,0.0,0.0
2249,1e-06,0.0,0.0,0.0
2250,1e-06,0.0,0.0,0.0
2251,1e-06,0.0,0.0,0.0
2252,1e-06,0.0,0.0,0.0
2253,1e-06,0.0,0.0,0.0
2254,1e-06,0.0,0.0,0.0
2255,1e-06,0.0,0.0,0.0
2256,1e-06,0.0,0.0,0.0
2257,1e-06,0.0,0.0,0.0
2258,1e-06,0.0,0.0,0.0
2259,1e-06,0.0,0.0,0.0
2260,1e-06,0.0,0.0,0.0
2261,1e-06,0.0,0.0,0.0
2262,1e-06,0.0,0.0,0.0
2263,1e-06,0.0,0.0,0.0
2264,1e-06,0.0,0.0,0.0
2265,1e-06,0.0,0.0,0.0
2266,1e-06,0.0,0.0,0.0
2267,1e-06,0.0,0.0,0.0
2268,1e-06,0.0,0.0,0.0
2269,1e-06,0.0,0.0,0.0
2270,1e-06,0.0,0.0,0.0
2271,1e-06,0.0,0.0,0.0
2272,1e-06,0.0,0.0,0.0
2273,1e-06,0.0,0.0,0.0
2274,1e-06,0.0,0.0,0.0
2275,1e-06,0.0,0.0,0.0
2276,1e-06,0.0,0.0,0.0
2277,1e-06,0.0,0.0,0.0
2278,1e-06,0.0,0.0,0.0
2279,1e-06,0.0,0.0,0.0
2280,1e-06,0.0,0.0,0.0
2281,1e-06,0.0,0.0,0.0
2282,1e-06,0.0,0.0,0.0
2283,1e-06,0.0,0.0,0.0
2284,1e-06,0.0,0.0,0.0
2285,1e-06,0.0,0.0,0.0
2286,1e-06,0.0,0.0,0.0
2287,1e-06,0.0,0.0,0.0
2288,1e-06,0.0,0.0,0.0
2289,1e-06,0.0,0.0,0.0
2290,1e-06,0.0,0.0,0.0
2291,1e-06,0.0,0.0,0.0
2292,1e-06,0.0,0.0,0.0
2293,1e-06,0.0,0.0,0.0
2294,1e-06,0.0,0.0,0.0
2295,1e-06,0.0,0.0,0.0
2296,1e-06,0.0,0.0,0.0
2297,1e-06,0.0,0.0,0.0
2298,1e-06,0.0,0.0,0.0
2299,1e-06,0.0,0.0,0.0
2300,1e-06,0.0,0.0,0.0
2301,1e-06,0.0,0.0,0.0
2302,1e-06,0.0,0.0,0.0
2303,1e-06,0.0,0.0,0.0
2304,1e-06,0.0,0.0,0.0
2305,1e-06,0.0,0.0,0.0
2306,1e-06,0.0,0.0,0.0
2307,1e-06,0.0,0.0,0.0
2308,1e-06,0.0,0.0,0.0
2309,1e-06,0.0,0.0,0.0
2310,1e-06,0.0,0.0,0.0
2311,1e-06,0.0,0.0,0.0
2312,1e-06,0.0,0.0,0.0
2313,1e-06,0.0,0.0,0.0
2314,1e-06,0.0,0.0,0.0
2315,1e-06,0.0,0.0,0.0
2316,1e-06,0.0,0.0,0.0
2317,1e-06,0.0,0.0,0.0
2318,1e-06,0.0,0.0,0.0
2319,1e-06,0.0,0.0,0.0
2320,1e-06,0.0,0.0,0.0
2321,1e-06,0.0,0.0,0.0
2322,1e-06,0.0,0.0,0.0
2323,1e-06,0.0,0.0,0.0
2324,1e-06,0.0,0.0,0.0
2325,1e-06,0.0,0.0,0.0
2326,1e-06,0.0,0.0,0.0
2327,1e-06,0.0,0.0,0.0
2328,1e-06,0.0,0.0,0.0
2329,1e-06,0.0,0.0,0.0
2330,1e-06,0.0,0.0,0.0
2331,1e-06,0.0,0.0,0.0
2332,1e-06,0.0,0.0,0.0
2333,1e-06,0.0,0.0,0.0
2334,1e-06,0.0,0.0,0.0
2335,1e-06,0.0,0.0,0.0
2336,1e-06,0.0,0.0,0.0
2337,1e-06,0.0,0.0,0.0
2338,1e-06,0.0,0.0,0.0
2339,1e-06,0.0,0.0,0.0
2340,1e-06,0.0,0.0,0.0
2341,1e-06,0.0,0.0,0.0
2342,1e-06,0.0,0.0,0.0
2343,1e-06,0.0,0.0,0.0
2344,1e-06,0.0,0.0,0.0
2345,1e-06,0.0,0.0,0.0
2346,1e-06,0.0,0.0,0.0
2347,1e-06,0.0,0.0,0.0
2348,1e-06,0.0,0.0,0.0
2349,1e-06,0.0,0.0,0.0
2350,1e-06,0.0,0.0,0.0
2351,1e-06,0.0,0.0,0.0
2352,1e-06,0.0,0.0,0.0
2353,1e-06,0.0,0.0,0.0
2354,1e-06,0.0,0.0,0.0
2355,1e-06,0.0,0.0,0.0
2356,1e-06,0.0,0.0,0.0
2357,1e-06,0.0,0.0,0.0
2358,1e-06,0.0,0.0,0.0
2359,1e-06,0.0,0.0,0.0
2360,1e-06,0.0,0.0,0.0
2361,1e-06,0.0,0.0,0.0
2362,1e-06,0.0,0.0,0.0
2363,1e-06,0.0,0.0,0.0
2364,1e-06,0.0,0.0,0.0
2365,1e-06,0.0,0.0,0.0
2366,1e-06,0.0,0.0,0.0
2367,1e-06,0.0,0.0,0.0
2368,1e-06,0.0,0.0,0.0
2369,1e-06,0.0,0.0,0.0
2370,1e-06,0.0,0.0,0.0
2371,1e-06,0.0,0.0,0.0
2372,1e-06,0.0,0.0,0.0
2373,1e-06,0.0,0.0,0.0
2374,1e-06,0.0,0.0,0.0
2375,1e-06,0.0,0.0,0.0
2376,1e-06,0.0,0.0,0.0
2377,1e-06,0.0,0.0,0.0
2378,1e-06,0.0,0.0,0.0
2379,1e-06,0.0,0.0,0.0
2380,1e-06,0.0,0.0,0.0
2381,1e-06,0.0,0.0,0.0
2382,1e-06,0.0,0.0,0.0
2383,1e-06,0.0,0.0,0.0
2384,1e-06,0.0,0.0,0.0
2385,1e-06,0.0,0.0,0.0
2386,1e-06,0.0,0.0,0.0
2387,1e-06,0.0,0.0,0.0
2388,1e-06,0.0,0.0,0.0
2389,1e-06,0.0,0.0,0.0
2390,1e-06,0.0,0.0,0.0
2391,1e-06,0.0,0.0,0.0
2392,1e-06,0.0,0.0,0.0
2393,1e-06,0.0,0.0,0.0
2394,1e-06,0.0,0.0,0.0
2395,1e-06,0.0,0.0,0.0
2396,1e-06,0.0,0.0,0.0
2397,1e-06,0.0,0.0,0.0
2398,1e-06,0.0,0.0,0.0
2399,1e-06,0.0,0.0,0.0
2400,1e-06,0.0,0.0,0.0
2401,1e-06,0.0,0.0,0.0
2402,1e-06,0.0,0.0,0.0
2403,1e-06,0.0,0.0,0.0
2404,1e-06,0.0,0.0,0.0
2405,1e-06,0.0,0.0,0.0
2406,1e-06,0.0,0.0,0.0
2407,1e-06,0.0,0.0,0.0
2408,1e-06,0.0,0.0,0.0
2409,1e-06,0.0,0.0,0.0
2410,1e-06,0.0,0.0,0.0
2411,1e-06,0.0,0.0,0.0
2412,1e-06,0.0,0.0,0.0
2413,1e-06,0.0,0.0,0.0
2414,1e-06,0.0,0.0,0.0
2415,1e-06,0.0,0.0,0.0
2416,1e-06,0.0,0.0,0.0
2417,1e-06,0.0,0.0,0.0
2418,1e-06,0.0,0.0,0.0
2419,1e-06,0.0,0.0,0.0
2420,1e-06,0.0,0.0,0.0
2421,1e-06,0.0,0.0,0.0
2422,1e-06,0.0,0.0,0.0
2423,1e-06,0.0,0.0,0.0
2424,1e-06,0.0,0.0,0.0
2425,1e-06,0.0,0.0,0.0
2426,1e-06,0.0,0.0,0.0
2427,1e-06,0.0,0.0,0.0
2428,1e-06,0.0,0.0,0.0
2429,1e-06,0.0,0.0,0.0
2430,1e-06,0.0,0.0,0.0
2431,1e-06,0.0,0.0,0.0
2432,1e-06,0.0,0.0,0.0
2433,1e-06,0.0,0.0,0.0
2434,1e-06,0.0,0.0,0.0
2435,1e-06,0.0,0.0,0.0
2436,1e-06,0.0,0.0,0.0
2437,1e-06,0.0,0.0,0.0
2438,1e-06,0.0,0.0,0.0
2439,1e-06,0.0,0.0,0.0
2440,1e-06,0.0,0.0,0.0
2441,1e-06,0.0,0.0,0.0
2442,1e-06,0.0,0.0,0.0
2443,1e-06,0.0,0.0,0.0
2444,1e-06,0.0,0.0,0.0
2445,1e-06,0.0,0.0,0.0
2446,1e-06,0.0,0.0,0.0
2447,1e-06,0.0,0.0,0.0
2448,1e-06,0.0,0.0,0.0
2449,1e-06,0.0,0.0,0.0
2450,1e-06,0.0,0.0,0.0
2451,1e-06,0.0,0.0,0.0
2452,1e-06,0.0,0.0,0.0
2453,1e-06,0.0,0.0,0.0
2454,1e-06,0.0,0.0,0.0
2455,1e-06,0.0,0.0,0.0
2456,1e-06,0.0,0.0,0.0
2457,1e-06,0.0,0.0,0.0
2458,1e-06,0.0,0.0,0.0
2459,1e-06,0.0,0.0,0.0
2460,1e-06,0.0,0.0,0.0
2461,1e-06,0.0,0.0,0.0
2462,1e-06,0.0,0.0,0.0
2463,1e-06,0.0,0.0,0.0
2464,1e-06,0.0,0.0,0.0
2465,1e-06,0.0,0.0,0.0
2466,1e-06,0.0,0.0,0.0
2467,1e-06,0.0,0.0,0.0
2468,1e-06,0.0,0.0,0.0
2469,1e-06,0.0,0.0,0.0
2470,1e-06,0.0,0.0,0.0
2471,1e-06,0.0,0.0,0.0
2472,1e-06,0.0,0.0,0.0
2473,1e-06,0.0,0.0,0.0
2474,1e-06,0.0,0.0,0.0
2475,1e-06,0.0,0.0,0.0
2476,1e-06,0.0,0.0,0.0
2477,1e-06,0.0,0.0,0.0
2478,1e-06,0.0,0.0,0.0
2479,1e-06,0.0,0.0,0.0
2480,1e-06,0.0,0.0,0.0
2481,1e-06,0.0,0.0,0.0
2482,1e-06,0.0,0.0,0.0
2483,1e-06,0.0,0.0,0.0
2484,1e-06,0.0,0.0,0.0
2485,1e-06,0.0,0.0,0.0
2486,1e-06,0.0,0.0,0.0
2487,1e-06,0.0,0.0,0.0
2488,1e-06,0.0,0.0,0.0
2489,1e-06,0.0,0.0,0.0
2490,1e-06,0.0,0.0,0.0
2491,1e-06,0.0,0.0,0.0
2492,1e-06,0.0,0.0,0.0
2493,1e-06,0.0,0.0,0.0
2494,1e-06,0.0,0.0,0.0
2495,1e-06,0.0,0.0,0.0
2496,1e-06,0.0,0.0,0.0
2497,1e-06,0.0,0.0,0.0
2498,1e-06,0.0,0.0,0.0
2499,1e-06,0.0,0.0,0.0
2500,1e-06,0.0,0.0,0.0
2501,1e-06,0.0,0.0,0.0
2502,1e-06,0.0,0.0,0.0
2503,1e-06,0.0,0.0,0.0
2504,1e-06,0.0,0.0,0.0
2505,1e-06,0.0,0.0,0.0
2506,1e-06,0.0,0.0,0.0
2507,1e-06,0.0,0.0,0.0
2508,1e-06,0.0,0.0,0.0
2509,1e-06,0.0,0.0,0.0
2510,1e-06,0.0,0.0,0.0
2511,1e-06,0.0,0.0,0.0
2512,1e-06,0.0,0.0,0.0
2513,1e-06,0.0,0.0,0.0
2514,1e-06,0.0,0.0,0.0
2515,1e-06,0.0,0.0,0.0
2516,1e-06,0.0,0.0,0.0
2517,1e-06,0.0,0.0,0.0
2518,1e-06,0.0,0.0,0.0
2519,1e-06,0.0,0.0,0.0
2520,1e-06,0.0,0.0,0.0
2521,1e-06,0.0,0.0,0.0
2522,1e-06,0.0,0.0,0.0
2523,1e-06,0.0,0.0,0.0
2524,1e-06,0.0,0.0,0.0
2525,1e-06,0.0,0.0,0.0
2526,1e-06,0.0,0.0,0.0
2527,1e-06,0.0,0.0,0.0
2528,1e-06,0.0,0.0,0.0
2529,1e-06,0.0,0.0,0.0
2530,1e-06,0.0,0.0,0.0
2531,1e-06,0.0,0.0,0.0
2532,1e-06,0.0,0.0,0.0
2533,1e-06,0.0,0.0,0.0
2534,1e-06,0.0,0.0,0.0
2535,1e-06,0.0,0.0,0.0
2536,1e-06,0.0,0.0,0.0
2537,1e-06,0.0,0.0,0.0
2538,1e-06,0.0,0.0,0.0
2539,1e-06,0.0,0.0,0.0
2540,1e-06,0.0,0.0,0.0
2541,1e-06,0.0,0.0,0.0
2542,1e-06,0.0,0.0,0.0
2543,1e-06,0.0,0.0,0.0
2544,1e-06,0.0,0.0,0.0
2545,1e-06,0.0,0.0,0.0
2546,1e-06,0.0,0.0,0.0
2547,1e-06,0.0,0.0,0.0
2548,1e-06,0.0,0.0,0.0
2549,1e-06,0.0,0.0,0.0
2550,1e-06,0.0,0.0,0.0
2551,1e-06,0.0,0.0,0.0
2552,1e-06,0.0,0.0,0.0
2553,1e-06,0.0,0.0,0.0
2554,1e-06,0.0,0.0,0.0
2555,1e-06,0.0,0.0,0.0
2556,1e-06,0.0,0.0,0.0
2557,1e-06,0.0,0.0,0.0
2558,1e-06,0.0,0.0,0.0
2559,1e-06,0.0,0.0,0.0
2560,1e-06,0.0,0.0,0.0
2561,1e-06,0.0,0.0,0.0
2562,1e-06,0.0,0.0,0.0
2563,1e-06,0.0,0.0,0.0
2564,1e-06,0.0,0.0,0.0
2565,1e-06,0.0,0.0,0.0
2566,1e-06,0.0,0.0,0.0
2567,1e-06,0.0,0.0,0.0
2568,1e-06,0.0,0.0,0.0
2569,1e-06,0.0,0.0,0.0
2570,1e-06,0.0,0.0,0.0
2571,1e-06,0.0,0.0,0.0
2572,1e-06,0.0,0.0,0.0
2573,1e-06,0.0,0.0,0.0
2574,1e-06,0.0,0.0,0.0
2575,1e-06,0.0,0.0,0.0
2576,1e-06,0.0,0.0,0.0
2577,1e-06,0.0,0.0,0.0
2578,1e-06,0.0,0.0,0.0
2579,1e-06,0.0,0.0,0.0
2580,1e-06,0.0,0.0,0.0
2581,1e-06,0.0,0.0,0.0
2582,1e-06,0.0,0.0,0.0
2583,1e-06,0.0,0.0,0.0
2584,1e-06,0.0,0.0,0.0
2585,1e-06,0.0,0.0,0.0
2586,1e-06,0.0,0.0,0.0
2587,1e-06,0.0,0.0,0.0
2588,1e-06,0.0,0.0,0.0
2589,1e-06,0.0,0.0,0.0
2590,1e-06,0.0,0.0,0.0
2591,1e-06,0.0,0.0,0.0
2592,1e-06,0.0,0.0,0.0
2593,1e-06,0.0,0.0,0.0
2594,1e-06,0.0,0.0,0.0
2595,1e-06,0.0,0.0,0.0
2596,1e-06,0.0,0.0,0.0
2597,1e-06,0.0,0.0,0.0
2598,1e-06,0.0,0.0,0.0
2599,1e-06,0.0,0.0,0.0
2600,1e-06,0.0,0.0,0.0
2601,1e-06,0.0,0.0,0.0
2602,1e-06,0.0,0.0,0.0
2603,1e-06,0.0,0.0,0.0
2604,1e-06,0.0,0.0,0.0
2605,1e-06,0.0,0.0,0.0
2606,1e-06,0.0,0.0,0.0
2607,1e-06,0.0,0.0,0.0
2608,1e-06,0.0,0.0,0.0
2609,1e-06,0.0,0.0,0.0
2610,1e-06,0.0,0.0,0.0
2611,1e-06,0.0,0.0,0.0
2612,1e-06,0.0,0.0,0.0
2613,1e-06,0.0,0.0,0.0
2614,1e-06,0.0,0.0,0.0
2615,1e-06,0.0,0.0,0.0
2616,1e-06,0.0,0.0,0.0
2617,1e-06,0.0,0.0,0.0
2618,1e-06,0.0,0.0,0.0
2619,1e-06,0.0,0.0,0.0
2620,1e-06,0.0,0.0,0.0
2621,1e-06,0.0,0.0,0.0
2622,1e-06,0.0,0.0,0.0
2623,1e-06,0.0,0.0,0.0
2624,1e-06,0.0,0.0,0.0
2625,1e-06,0.0,0.0,0.0
2626,1e-06,0.0,0.0,0.0
2627,1e-06,0.0,0.0,0.0
2628,1e-06,0.0,0.0,0.0
2629,1e-06,0.0,0.0,0.0
2630,1e-06,0.0,0.0,0.0
2631,1e-06,0.0,0.0,0.0
2632,1e-06,0.0,0.0,0.0
2633,1e-06,0.0,0.0,0.0
2634,1e-06,0.0,0.0,0.0
2635,1e-06,0.0,0.0,0.0
2636,1e-06,0.0,0.0,0.0
2637,1e-06,0.0,0.0,0.0
2638,1e-06,0.0,0.0,0.0
2639,1e-06,0.0,0.0,0.0
2640,1e-06,0.0,0.0,0.0
2641,1e-06,0.0,0.0,0.0
2642,1e-06,0.0,0.0,0.0
2643,1e-06,0.0,0.0,0.0
2644,1e-06,0.0,0.0,0.0
2645,1e-06,0.0,0.0,0.0
2646,1e-06,0.0,0.0,0.0
2647,1e-06,0.0,0.0,0.0
2648,1e-06,0.0,0.0,0.0
2649,1e-06,0.0,0.0,0.0
2650,1e-06,0.0,0.0,0.0
2651,1e-06,0.0,0.0,0.0
2652,1e-06,0.0,0.0,0.0
2653,1e-06,0.0,0.0,0.0
2654,1e-06,0.0,0.0,0.0
2655,1e-06,0.0,0.0,0.0
2656,1e-06,0.0,0.0,0.0
2657,1e-06,0.0,0.0,0.0
2658,1e-06,0.0,0.0,0.0
2659,1e-06,0.0,0.0,0.0
2660,1e-06,0.0,0.0,0.0
2661,1e-06,0.0,0.0,0.0
2662,1e-06,0.0,0.0,0.0
2663,1e-06,0.0,0.0,0.0
2664,1e-06,0.0,0.0,0.0
2665,1e-06,0.0,0.0,0.0
2666,1e-06,0.0,0.0,0.0
2667,1e-06,0.0,0.0,0.0
2668,1e-06,0.0,0.0,0.0
2669,1e-06,0.0,0.0,0.0
2670,1e-06,0.0,0.0,0.0
2671,1e-06,0.0,0.0,0.0
2672,1e-06,0.0,0.0,0.0
2673,1e-06,0.0,0.0,0.0
2674,1e-06,0.0,0.0,0.0
2675,1e-06,0.0,0.0,0.0
2676,1e-06,0.0,0.0,0.0
2677,1e-06,0.0,0.0,0.0
2678,1e-06,0.0,0.0,0.0
2679,1e-06,0.0,0.0,0.0
2680,1e-06,0.0,0.0,0.0
2681,1e-06,0.0,0.0,0.0
2682,1e-06,0.0,0.0,0.0
2683,1e-06,0.0,0.0,0.0
2684,1e-06,0.0,0.0,0.0
2685,1e-06,0.0,0.0,0.0
2686,1e-06,0.0,0.0,0.0
2687,1e-06,0.0,0.0,0.0
2688,1e-06,0.0,0.0,0.0
2689,1e-06,0.0,0.0,0.0
2690,1e-06,0.0,0.0,0.0
2691,1e-06,0.0,0.0,0.0
2692,1e-06,0.0,0.0,0.0
2693,1e-06,0.0,0.0,0.0
2694,1e-06,0.0,0.0,0.0
2695,1e-06,0.0,0.0,0.0
2696,1e-06,0.0,0.0,0.0
2697,1e-06,0.0,0.0,0.0
2698,1e-06,0.0,0.0,0.0
2699,1e-06,0.0,0.0,0.0
2700,1e-06,0.0,0.0,0.0
2701,1e-06,0.0,0.0,0.0
2702,1e-06,0.0,0.0,0.0
2703,1e-06,0.0,0.0,0.0
2704,1e-06,0.0,0.0,0.0
2705,1e-06,0.0,0.0,0.0
2706,1e-06,0.0,0.0,0.0
2707,1e-06,0.0,0.0,0.0
2708,1e-06,0.0,0.0,0.0
2709,1e-06,0.0,0.0,0.0
2710,1e-06,0.0,0.0,0.0
2711,1e-06,0.0,0.0,0.0
2712,1e-06,0.0,0.0,0.0
2713,1e-06,0.0,0.0,0.0
2714,1e-06,0.0,0.0,0.0
2715,1e-06,0.0,0.0,0.0
2716,1e-06,0.0,0.0,0.0
2717,1e-06,0.0,0.0,0.0
2718,1e-06,0.0,0.0,0.0
2719,1e-06,0.0,0.0,0.0
2720,1e-06,0.0,0.0,0.0
2721,1e-06,0.0,0.0,0.0
2722,1e-06,0.0,0.0,0.0
2723,1e-06,0.0,0.0,0.0
2724,1e-06,0.0,0.0,0.0
2725,1e-06,0.0,0.0,0.0
2726,1e-06,0.0,0.0,0.0
2727,1e-06,0.0,0.0,0.0
2728,1e-06,0.0,0.0,0.0
2729,1e-06,0.0,0.0,0.0
2730,1e-06,0.0,0.0,0.0
2731,1e-06,0.0,0.0,0.0
2732,1e-06,0.0,0.0,0.0
2733,1e-06,0.0,0.0,0.0
2734,1e-06,0.0,0.0,0.0
2735,1e-06,0.0,0.0,0.0
2736,1e-06,0.0,0.0,0.0
2737,1e-06,0.0,0.0,0.0
2738,1e-06,0.0,0.0,0.0
2739,1e-06,0.0,0.0,0.0
2740,1e-06,0.0,0.0,0.0
2741,1e-06,0.0,0.0,0.0
2742,1e-06,0.0,0.0,0.0
2743,1e-06,0.0,0.0,0.0
2744,1e-06,0.0,0.0,0.0
2745,1e-06,0.0,0.0,0.0
2746,1e-06,0.0,0.0,0.0
2747,1e-06,0.0,0.0,0.0
2748,1e-06,0.0,0.0,0.0
2749,1e-06,0.0,0.0,0.0
2750,1e-06,0.0,0.0,0.0
2751,1e-06,0.0,0.0,0.0
2752,1e-06,0.0,0.0,0.0
2753,1e-06,0.0,0.0,0.0
2754,1e-06,0.0,0.0,0.0
2755,1e-06,0.0,0.0,0.0
2756,1e-06,0.0,0.0,0.0
2757,1e-06,0.0,0.0,0.0
2758,1e-06,0.0,0.0,0.0
2759,1e-06,0.0,0.0,0.0
2760,1e-06,0.0,0.0,0.0
2761,1e-06,0.0,0.0,0.0
2762,1e-06,0.0,0.0,0.0
2763,1e-06,0.0,0.0,0.0
2764,1e-06,0.0,0.0,0.0
2765,1e-06,0.0,0.0,0.0
2766,1e-06,0.0,0.0,0.0
2767,1e-06,0.0,0.0,0.0
2768,1e-06,0.0,0.0,0.0
2769,1e-06,0.0,0.0,0.0
2770,1e-06,0.0,0.0,0.0
2771,1e-06,0.0,0.0,0.0
2772,1e-06,0.0,0.0,0.0
2773,1e-06,0.0,0.0,0.0
2774,1e-06,0.0,0.0,0.0
2775,1e-06,0.0,0.0,0.0
2776,1e-06,0.0,0.0,0.0
2777,1e-06,0.0,0.0,0.0
2778,1e-06,0.0,0.0,0.0
2779,1e-06,0.0,0.0,0.0
2780,1e-06,0.0,0.0,0.0
2781,1e-06,0.0,0.0,0.0
2782,1e-06,0.0,0.0,0.0
2783,1e-06,0.0,0.0,0.0
2784,1e-06,0.0,0.0,0.0
2785,1e-06,0.0,0.0,0.0
2786,1e-06,0.0,0.0,0.0
2787,1e-06,0.0,0.0,0.0
2788,1e-06,0.0,0.0,0.0
2789,1e-06,0.0,0.0,0.0
2790,1e-06,0.0,0.0,0.0
2791,1e-06,0.0,0.0,0.0
2792,1e-06,0.0,0.0,0.0
2793,1e-06,0.0,0.0,0.0
2794,1e-06,0.0,0.0,0.0
2795,1e-06,0.0,0.0,0.0
2796,1e-06,0.0,0.0,0.0
2797,1e-06,0.0,0.0,0.0
2798,1e-06,0.0,0.0,0.0
2799,1e-06,0.0,0.0,0.0
2800,1e-06,0.0,0.0,0.0
2801,1e-06,0.0,0.0,0.0
2802,1e-06,0.0,0.0,0.0
2803,1e-06,0.0,0.0,0.0
2804,1e-06,0.0,0.0,0.0
2805,1e-06,0.0,0.0,0.0
2806,1e-06,0.0,0.0,0.0
2807,1e-06,0.0,0.0,0.0
2808,1e-06,0.0,0.0,0.0
2809,1e-06,0.0,0.0,0.0
2810,1e-06,0.0,0.0,0.0
2811,1e-06,0.0,0.0,0.0
2812,1e-06,0.0,0.0,0.0
2813,1e-06,0.0,0.0,0.0
2814,1e-06,0.0,0.0,0.0
2815,1e-06,0.0,0.0,0.0
2816,1e-06,0.0,0.0,0.0
2817,1e-06,0.0,0.0,0.0
2818,1e-06,0.0,0.0,0.0
2819,1e-06,0.0,0.0,0.0
2820,1e-06,0.0,0.0,0.0
2821,1e-06,0.0,0.0,0.0
2822,1e-06,0.0,0.0,0.0
2823,1e-06,0.0,0.0,0.0
2824,1e-06,0.0,0.0,0.0
2825,1e-06,0.0,0.0,0.0
2826,1e-06,0.0,0.0,0.0
2827,1e-06,0.0,0.0,0.0
2828,1e-06,0.0,0.0,0.0
2829,1e-06,0.0,0.0,0.0
2830,1e-06,0.0,0.0,0.0
2831,1e-06,0.0,0.0,0.0
2832,1e-06,0.0,0.0,0.0
2833,1e-06,0.0,0.0,0.0
2834,1e-06,0.0,0.0,0.0
2835,1e-06,0.0,0.0,0.0
2836,1e-06,0.0,0.0,0.0
2837,1e-06,0.0,0.0,0.0
2838,1e-06,0.0,0.0,0.0
2839,1e-06,0.0,0.0,0.0
2840,1e-06,0.0,0.0,0.0
2841,1e-06,0.0,0.0,0.0
2842,1e-06,0.0,0.0,0.0
2843,1e-06,0.0,0.0,0.0
